"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.video_url_mp4","Input.video_url_webm","Input.title","Input.start_time","Input.end_time","Answer.annotationText","Answer.endTimeList","Answer.noMoreActions","Answer.startTimeList","Approve","Reject"
"25XXRDS4IC1IO8B75ID1CA2IW75ZW9","24OP3TVOK5UJ90P8TT5OAFYQS2E36A","Segment and label actions in videos","Denote UNAMBIGUOUS motions in the video provided.","HHM, video, movie, tag, tagging, segment, segmenting, manipulation, action, transition","$0.05","Fri Jan 24 16:39:38 GMT 2014","15","BatchId:1395757;","7200","259200","Thu Feb 20 18:20:52 GMT 2014","","","273NVP3TVOK9KA7FN1YQPOZF1DG14D","A2Y98EN98DG9I8","Approved","Tue Jan 28 06:52:18 GMT 2014","Tue Jan 28 06:53:42 GMT 2014","Thu Jan 30 22:53:42 PST 2014","Wed Jan 29 07:21:01 PST 2014","","","84","93% (13/14)","93% (13/14)","0% (0/0)","http://cs.ubc.ca/~troniak/bike.mp4","http://cs.ubc.ca/~troniak/bike.webm","","0.0","10.0","Tag|disable the wheel","End Time|0.92","on","Start Time|0.12"
"25XXRDS4IC1IO8B75ID1CA2IW75ZW9","24OP3TVOK5UJ90P8TT5OAFYQS2E36A","Segment and label actions in videos","Denote UNAMBIGUOUS motions in the video provided.","HHM, video, movie, tag, tagging, segment, segmenting, manipulation, action, transition","$0.05","Fri Jan 24 16:39:38 GMT 2014","15","BatchId:1395757;","7200","259200","Thu Feb 20 18:20:52 GMT 2014","","","2BANMHGYQ4J7D5ZGXIDFQOYYLLD9MN","A31FL34EAWLXOV","Approved","Thu Jan 30 11:45:24 GMT 2014","Thu Jan 30 11:45:49 GMT 2014","Sun Feb 02 03:45:49 PST 2014","Thu Jan 30 18:03:57 PST 2014","","","25","100% (10/10)","100% (10/10)","0% (0/0)","http://cs.ubc.ca/~troniak/bike.mp4","http://cs.ubc.ca/~troniak/bike.webm","","0.0","10.0","Tag","End Time","","Start Time"
"25XXRDS4IC1IO8B75ID1CA2IW75ZW9","24OP3TVOK5UJ90P8TT5OAFYQS2E36A","Segment and label actions in videos","Denote UNAMBIGUOUS motions in the video provided.","HHM, video, movie, tag, tagging, segment, segmenting, manipulation, action, transition","$0.05","Fri Jan 24 16:39:38 GMT 2014","15","BatchId:1395757;","7200","259200","Thu Feb 20 18:20:52 GMT 2014","","","2BWIXKO2L92L47KKS0UYZCCF3B2EDZ","A248D5XVN1YGCZ","Approved","Mon Feb 03 15:59:36 GMT 2014","Mon Feb 03 16:05:31 GMT 2014","Thu Feb 06 08:05:31 PST 2014","Mon Feb 03 17:36:51 PST 2014","","","355","100% (13/13)","100% (13/13)","0% (0/0)","http://cs.ubc.ca/~troniak/bike.mp4","http://cs.ubc.ca/~troniak/bike.webm","","0.0","10.0","Tag|use wrench|set wrench down|reject new tool|accept new tool|use new tool","End Time|3.76|4.2|7.36|9.6|10","on","Start Time|0|3.76|4.24|7.4|9.64"
"25XXRDS4IC1IO8B75ID1CA2IW75ZW9","24OP3TVOK5UJ90P8TT5OAFYQS2E36A","Segment and label actions in videos","Denote UNAMBIGUOUS motions in the video provided.","HHM, video, movie, tag, tagging, segment, segmenting, manipulation, action, transition","$0.05","Fri Jan 24 16:39:38 GMT 2014","15","BatchId:1395757;","7200","259200","Thu Feb 20 18:20:52 GMT 2014","","","2I64BLYHVI48ENQU7XZDYEZSFBRV1Q","A38KIO2400LOTJ","Approved","Tue Feb 04 18:18:14 GMT 2014","Tue Feb 04 19:30:49 GMT 2014","Fri Feb 07 11:30:49 PST 2014","Wed Feb 05 07:38:10 PST 2014","","","4355","100% (4/4)","100% (4/4)","100% (4/4)","http://cs.ubc.ca/~troniak/bike.mp4","http://cs.ubc.ca/~troniak/bike.webm","","0.0","10.0","Tag|moves wrench handle up|moves wrench handle down|moves wrench handle up|moves wrench handle down|flips wrench handle|puts wrench on the floor|picks up second wrench|puts second wrench on the floor|picks up third wrench|moves third wrench forward","End Time|0.08|0.48|1.2187|1.7045|3.3163|4.4363|6.6389|7.3677|9.4485|10","","Start Time|0|0.0959|0.4987|1.2205|1.7163|3.3201|4.4379|6.6567|7.3685|9.4633"
"25XXRDS4IC1IO8B75ID1CA2IW75ZW9","24OP3TVOK5UJ90P8TT5OAFYQS2E36A","Segment and label actions in videos","Denote UNAMBIGUOUS motions in the video provided.","HHM, video, movie, tag, tagging, segment, segmenting, manipulation, action, transition","$0.05","Fri Jan 24 16:39:38 GMT 2014","15","BatchId:1395757;","7200","259200","Thu Feb 20 18:20:52 GMT 2014","","","2PV95SW6NG1JIYB89M2YQ1FZVOJVHW","A3DY78Q4FCWTXX","Approved","Wed Jan 29 03:34:41 GMT 2014","Wed Jan 29 03:54:08 GMT 2014","Fri Jan 31 19:54:08 PST 2014","Wed Jan 29 06:43:07 PST 2014","","","1167","100% (16/16)","100% (16/16)","100% (7/7)","http://cs.ubc.ca/~troniak/bike.mp4","http://cs.ubc.ca/~troniak/bike.webm","","0.0","10.0","Tag|Operate wrench|Flip wrench|Reverse wrench|Place wrench|Grasp wrench|Lift wrench|Examine wrench|Place wrench|Grasp wrench|Raise wrench|Examine wrench|Approach bike with wrench","End Time|1.76|2.24|3.08|4.2419|4.6727|5.7575|6.9175|7.3175|7.7175|8.2375|9.5175|10","","Start Time|0|1.84|2.64|3.7219|4.2419|4.7927|5.7575|6.9175|7.3175|7.7175|8.2375|9.5175"
"25XXRDS4IC1IO8B75ID1CA2IW75ZW9","24OP3TVOK5UJ90P8TT5OAFYQS2E36A","Segment and label actions in videos","Denote UNAMBIGUOUS motions in the video provided.","HHM, video, movie, tag, tagging, segment, segmenting, manipulation, action, transition","$0.05","Fri Jan 24 16:39:38 GMT 2014","15","BatchId:1395757;","7200","259200","Thu Feb 20 18:20:52 GMT 2014","","","2S1NZW6HEZ6S4ZE6TWZ6KGUM61FPZY","A2WRSEO8HQRG5K","Approved","Tue Feb 04 03:49:27 GMT 2014","Tue Feb 04 04:30:45 GMT 2014","Thu Feb 06 20:30:45 PST 2014","Tue Feb 04 06:36:08 PST 2014","","","2478","100% (6/6)","100% (6/6)","100% (2/2)","http://cs.ubc.ca/~troniak/bike.mp4","http://cs.ubc.ca/~troniak/bike.webm","","0.0","10.0","Tag|man is tighting a screw on a bike with a small wrench|turns the wrench side ways to try and tighten the screw|turns the wrench around and starts to tighted the screw up again|puts the wrench down |man picks up another wrench and looks at it|mand sets wrench down|man picks up third wrench and looks at it|man continues to put the wrench near screw to tighten it up again","End Time|1.84|2.56|3.48|4.24|6.92|7.36|9.48|10","on","Start Time|0.04|2.08|2.64|3.72|4.51|6.96|7.68|9.52"
"283FQ0ONNVRLRF5YVH7RM76NWIMULM","24OP3TVOK5UJ90P8TT5OAFYQS2E36A","Segment and label actions in videos","Denote UNAMBIGUOUS motions in the video provided.","HHM, video, movie, tag, tagging, segment, segmenting, manipulation, action, transition","$0.05","Fri Jan 24 16:39:38 GMT 2014","15","BatchId:1395757;","7200","259200","Wed Feb 26 02:08:08 GMT 2014","","","23YYTWX4H3H6F6SNVC7IHIJRESTZ40","A2Y98EN98DG9I8","Approved","Tue Jan 28 06:50:14 GMT 2014","Tue Jan 28 06:51:06 GMT 2014","Thu Jan 30 22:51:06 PST 2014","Wed Jan 29 07:21:00 PST 2014","","","52","93% (13/14)","93% (13/14)","0% (0/0)","http://cs.ubc.ca/~troniak/bike.mp4","http://cs.ubc.ca/~troniak/bike.webm","","10.0","20.0","Tag|","End Time|0.9199","on","Start Time|0.1600"
"283FQ0ONNVRLRF5YVH7RM76NWIMULM","24OP3TVOK5UJ90P8TT5OAFYQS2E36A","Segment and label actions in videos","Denote UNAMBIGUOUS motions in the video provided.","HHM, video, movie, tag, tagging, segment, segmenting, manipulation, action, transition","$0.05","Fri Jan 24 16:39:38 GMT 2014","15","BatchId:1395757;","7200","259200","Wed Feb 26 02:08:08 GMT 2014","","","2JQ8TNKIMZSQVF3RE5FMBPGVI2VBY4","A248D5XVN1YGCZ","Approved","Mon Feb 03 16:10:02 GMT 2014","Mon Feb 03 16:13:55 GMT 2014","Thu Feb 06 08:13:55 PST 2014","Mon Feb 03 17:36:49 PST 2014","","","233","100% (13/13)","100% (13/13)","0% (0/0)","http://cs.ubc.ca/~troniak/bike.mp4","http://cs.ubc.ca/~troniak/bike.webm","","10.0","20.0","Tag|use tool|check part|use tool|use fingers","End Time|5.08|6.16|8.8|10","on","Start Time|0|5.08|6.1999|8.8799"
"2JV5NQYN5F3UQE4FF1DNNWYB5IGC88","24OP3TVOK5UJ90P8TT5OAFYQS2E36A","Segment and label actions in videos","Denote UNAMBIGUOUS motions in the video provided.","HHM, video, movie, tag, tagging, segment, segmenting, manipulation, action, transition","$0.05","Fri Jan 24 16:39:38 GMT 2014","15","BatchId:1395757;","7200","259200","Mon Feb 03 16:39:38 GMT 2014","","","21KQV66RLPHMJY55IDMKT62NM9Y6EM","A1MU1XX0525QPP","Approved","Sat Jan 25 14:51:48 GMT 2014","Sat Jan 25 15:03:32 GMT 2014","Tue Jan 28 07:03:32 PST 2014","Mon Jan 27 05:58:27 PST 2014","","","704","100% (2/2)","100% (2/2)","0% (0/0)","http://cs.ubc.ca/~troniak/bike.mp4","http://cs.ubc.ca/~troniak/bike.webm","","20.0","30.0","Tag","End Time","on","Start Time"
"2JV5NQYN5F3UQE4FF1DNNWYB5IGC88","24OP3TVOK5UJ90P8TT5OAFYQS2E36A","Segment and label actions in videos","Denote UNAMBIGUOUS motions in the video provided.","HHM, video, movie, tag, tagging, segment, segmenting, manipulation, action, transition","$0.05","Fri Jan 24 16:39:38 GMT 2014","15","BatchId:1395757;","7200","259200","Mon Feb 03 16:39:38 GMT 2014","","","2GK8SV7WGKCGLG9DYDU3XHAPTN3R1H","A2Y98EN98DG9I8","Approved","Sat Jan 25 09:50:22 GMT 2014","Sat Jan 25 09:51:33 GMT 2014","Tue Jan 28 01:51:33 PST 2014","Mon Jan 27 05:58:27 PST 2014","","","71","93% (13/14)","93% (13/14)","0% (0/0)","http://cs.ubc.ca/~troniak/bike.mp4","http://cs.ubc.ca/~troniak/bike.webm","","20.0","30.0","Tag|assemble the cycle wheel","End Time|1","on","Start Time|0.0399"
